Temperature (Celsius),Resistance (ohms),Sensitivity (ohms-per-degree)
31.099999999993084,112.0990,0.3872
31.199999999993086,112.1377,0.3872
31.299999999993087,112.1764,0.3872
31.39999999999309,112.2151,0.3872
31.49999999999309,112.2538,0.3872
31.59999999999309,112.2926,0.3872
31.699999999993093,112.3313,0.3872
31.799999999993094,112.3700,0.3872
31.899999999993096,112.4087,0.3871
31.999999999993097,112.4474,0.3871
32.099999999993095,112.4861,0.3871
32.199999999993096,112.5248,0.3871
32.2999999999931,112.5636,0.3871
32.3999999999931,112.6023,0.3871
32.4999999999931,112.6410,0.3871
32.5999999999931,112.6797,0.3871
32.6999999999931,112.7184,0.3871
32.799999999993105,112.7571,0.3870
32.899999999993106,112.7958,0.3870
32.99999999999311,112.8345,0.3870
33.09999999999311,112.8732,0.3870
33.19999999999311,112.9119,0.3870
33.29999999999311,112.9506,0.3870
33.39999999999311,112.9893,0.3870
33.499999999993115,113.0280,0.3870
33.599999999993116,113.0667,0.3869
33.69999999999312,113.1054,0.3869
33.79999999999312,113.1441,0.3869
33.89999999999312,113.1828,0.3869
33.99999999999312,113.2215,0.3869
34.09999999999312,113.2602,0.3869
34.199999999993125,113.2988,0.3869
34.299999999993126,113.3375,0.3869
34.39999999999313,113.3762,0.3869
34.49999999999313,113.4149,0.3868
34.59999999999313,113.4536,0.3868
34.69999999999313,113.4923,0.3868
34.79999999999313,113.5309,0.3868
34.899999999993135,113.5696,0.3868
34.999999999993136,113.6083,0.3868
35.09999999999314,113.6470,0.3868
35.19999999999314,113.6857,0.3868
35.29999999999314,113.7243,0.3868
35.39999999999314,113.7630,0.3867
35.49999999999314,113.8017,0.3867
35.599999999993145,113.8404,0.3867
35.699999999993146,113.8790,0.3867
35.79999999999315,113.9177,0.3867
35.89999999999315,113.9564,0.3867
35.99999999999315,113.9950,0.3867
36.09999999999315,114.0337,0.3867
36.19999999999315,114.0724,0.3866
36.299999999993155,114.1110,0.3866
36.399999999993156,114.1497,0.3866
36.49999999999316,114.1884,0.3866
36.59999999999316,114.2270,0.3866
36.69999999999316,114.2657,0.3866
36.79999999999316,114.3043,0.3866
36.89999999999316,114.3430,0.3866
36.999999999993165,114.3817,0.3866
37.099999999993166,114.4203,0.3865
37.19999999999317,114.4590,0.3865
37.29999999999317,114.4976,0.3865
37.39999999999317,114.5363,0.3865
37.49999999999317,114.5749,0.3865
37.59999999999317,114.6136,0.3865
37.699999999993175,114.6522,0.3865
37.799999999993176,114.6909,0.3865
37.89999999999318,114.7295,0.3865
37.99999999999318,114.7681,0.3864
38.09999999999318,114.8068,0.3864
38.19999999999318,114.8454,0.3864
38.29999999999318,114.8841,0.3864
38.399999999993184,114.9227,0.3864
38.499999999993186,114.9614,0.3864
38.59999999999319,115.0000,0.3864
38.69999999999319,115.0386,0.3864
38.79999999999319,115.0773,0.3863
38.89999999999319,115.1159,0.3863
38.99999999999319,115.1545,0.3863
39.099999999993194,115.1932,0.3863
39.199999999993196,115.2318,0.3863
39.2999999999932,115.2704,0.3863
39.3999999999932,115.3091,0.3863
39.4999999999932,115.3477,0.3863
39.5999999999932,115.3863,0.3863
39.6999999999932,115.4249,0.3862
39.799999999993204,115.4636,0.3862
39.899999999993206,115.5022,0.3862
39.99999999999321,115.5408,0.3862
40.09999999999321,115.5794,0.3862
40.19999999999321,115.6180,0.3862
40.29999999999321,115.6567,0.3862
40.39999999999321,115.6953,0.3862
40.499999999993214,115.7339,0.3862
40.599999999993216,115.7725,0.3861
40.69999999999322,115.8111,0.3861
40.79999999999322,115.8497,0.3861
40.89999999999322,115.8883,0.3861
40.99999999999322,115.9270,0.3861
41.09999999999322,115.9656,0.3861
41.199999999993224,116.0042,0.3861
41.299999999993226,116.0428,0.3861
41.39999999999323,116.0814,0.3860
41.49999999999323,116.1200,0.3860
41.59999999999323,116.1586,0.3860
41.69999999999323,116.1972,0.3860
41.79999999999323,116.2358,0.3860
41.899999999993234,116.2744,0.3860
41.999999999993236,116.3130,0.3860
42.09999999999324,116.3516,0.3860
42.19999999999324,116.3902,0.3860
42.29999999999324,116.4288,0.3859
42.39999999999324,116.4674,0.3859
42.49999999999324,116.5060,0.3859
42.599999999993244,116.5446,0.3859
42.699999999993246,116.5831,0.3859
42.79999999999325,116.6217,0.3859
42.89999999999325,116.6603,0.3859
42.99999999999325,116.6989,0.3859
43.09999999999325,116.7375,0.3859
43.19999999999325,116.7761,0.3858
43.299999999993254,116.8147,0.3858
43.399999999993256,116.8532,0.3858
43.49999999999326,116.8918,0.3858
43.59999999999326,116.9304,0.3858
43.69999999999326,116.9690,0.3858
43.79999999999326,117.0076,0.3858
43.89999999999326,117.0461,0.3858
43.999999999993264,117.0847,0.3857
44.099999999993265,117.1233,0.3857
44.19999999999327,117.1619,0.3857
44.29999999999327,117.2004,0.3857
44.39999999999327,117.2390,0.3857
44.49999999999327,117.2776,0.3857
44.59999999999327,117.3161,0.3857
44.699999999993274,117.3547,0.3857
44.799999999993275,117.3933,0.3857
44.89999999999328,117.4318,0.3856
44.99999999999328,117.4704,0.3856
45.09999999999328,117.5090,0.3856
45.19999999999328,117.5475,0.3856
45.29999999999328,117.5861,0.3856
45.399999999993284,117.6247,0.3856
45.499999999993285,117.6632,0.3856
45.59999999999329,117.7018,0.3856
45.69999999999329,117.7403,0.3856
45.79999999999329,117.7789,0.3855
45.89999999999329,117.8174,0.3855
45.99999999999329,117.8560,0.3855
46.099999999993294,117.8945,0.3855
46.199999999993295,117.9331,0.3855
46.2999999999933,117.9716,0.3855
46.3999999999933,118.0102,0.3855
46.4999999999933,118.0487,0.3855
46.5999999999933,118.0873,0.3854
46.6999999999933,118.1258,0.3854
46.799999999993304,118.1644,0.3854
46.899999999993305,118.2029,0.3854
46.99999999999331,118.2414,0.3854
47.09999999999331,118.2800,0.3854
47.19999999999331,118.3185,0.3854
47.29999999999331,118.3571,0.3854
47.39999999999331,118.3956,0.3854
47.499999999993314,118.4341,0.3853
47.599999999993315,118.4727,0.3853
47.69999999999332,118.5112,0.3853
47.79999999999332,118.5497,0.3853
47.89999999999332,118.5883,0.3853
47.99999999999332,118.6268,0.3853
48.09999999999332,118.6653,0.3853
48.199999999993324,118.7038,0.3853
48.299999999993325,118.7424,0.3853
48.39999999999333,118.7809,0.3852
48.49999999999333,118.8194,0.3852
48.59999999999333,118.8579,0.3852
48.69999999999333,118.8965,0.3852
48.79999999999333,118.9350,0.3852
48.899999999993334,118.9735,0.3852
48.999999999993335,119.0120,0.3852
49.09999999999334,119.0505,0.3852
49.19999999999334,119.0890,0.3851
49.29999999999334,119.1276,0.3851
49.39999999999334,119.1661,0.3851
49.49999999999334,119.2046,0.3851
49.599999999993344,119.2431,0.3851
49.699999999993345,119.2816,0.3851
49.79999999999335,119.3201,0.3851
49.89999999999335,119.3586,0.3851
49.99999999999335,119.3971,0.3851
50.09999999999335,119.4356,0.3850
50.19999999999335,119.4741,0.3850
50.299999999993354,119.5126,0.3850
50.399999999993355,119.5511,0.3850
50.499999999993356,119.5896,0.3850
50.59999999999336,119.6281,0.3850
50.69999999999336,119.6666,0.3850
50.79999999999336,119.7051,0.3850
50.89999999999336,119.7436,0.3850
50.99999999999336,119.7821,0.3849
51.099999999993365,119.8206,0.3849
51.199999999993366,119.8591,0.3849
51.29999999999337,119.8976,0.3849
51.39999999999337,119.9361,0.3849
51.49999999999337,119.9746,0.3849
51.59999999999337,120.0131,0.3849
51.69999999999337,120.0516,0.3849
51.799999999993375,120.0900,0.3848
51.899999999993376,120.1285,0.3848
51.99999999999338,120.1670,0.3848
52.09999999999338,120.2055,0.3848
52.19999999999338,120.2440,0.3848
52.29999999999338,120.2824,0.3848
52.39999999999338,120.3209,0.3848
52.499999999993385,120.3594,0.3848
52.599999999993386,120.3979,0.3848
52.69999999999339,120.4364,0.3847
52.79999999999339,120.4748,0.3847
52.89999999999339,120.5133,0.3847
52.99999999999339,120.5518,0.3847
53.09999999999339,120.5902,0.3847
53.199999999993395,120.6287,0.3847
53.299999999993396,120.6672,0.3847
53.3999999999934,120.7056,0.3847
53.4999999999934,120.7441,0.3847
53.5999999999934,120.7826,0.3846
53.6999999999934,120.8210,0.3846
53.7999999999934,120.8595,0.3846
53.899999999993405,120.8980,0.3846
53.999999999993406,120.9364,0.3846
54.09999999999341,120.9749,0.3846
54.19999999999341,121.0133,0.3846
54.29999999999341,121.0518,0.3846
54.39999999999341,121.0902,0.3845
54.49999999999341,121.1287,0.3845
54.599999999993415,121.1672,0.3845
54.699999999993416,121.2056,0.3845
54.79999999999342,121.2441,0.3845
54.89999999999342,121.2825,0.3845
54.99999999999342,121.3210,0.3845
55.09999999999342,121.3594,0.3845
55.19999999999342,121.3978,0.3845
55.299999999993425,121.4363,0.3844
55.399999999993426,121.4747,0.3844
55.49999999999343,121.5132,0.3844
55.59999999999343,121.5516,0.3844
55.69999999999343,121.5901,0.3844
55.79999999999343,121.6285,0.3844
55.89999999999343,121.6669,0.3844
55.999999999993435,121.7054,0.3844
56.099999999993436,121.7438,0.3844
56.19999999999344,121.7822,0.3843
56.29999999999344,121.8207,0.3843
56.39999999999344,121.8591,0.3843
56.49999999999344,121.8975,0.3843
56.59999999999344,121.9360,0.3843
56.699999999993445,121.9744,0.3843
56.799999999993446,122.0128,0.3843
56.89999999999345,122.0513,0.3843
56.99999999999345,122.0897,0.3842
57.09999999999345,122.1281,0.3842
57.19999999999345,122.1665,0.3842
57.29999999999345,122.2049,0.3842
57.399999999993454,122.2434,0.3842
57.499999999993456,122.2818,0.3842
57.59999999999346,122.3202,0.3842
57.69999999999346,122.3586,0.3842
57.79999999999346,122.3970,0.3842
57.89999999999346,122.4355,0.3841
57.99999999999346,122.4739,0.3841
58.099999999993464,122.5123,0.3841
58.199999999993466,122.5507,0.3841
58.29999999999347,122.5891,0.3841
58.39999999999347,122.6275,0.3841
58.49999999999347,122.6659,0.3841
58.59999999999347,122.7043,0.3841
58.69999999999347,122.7427,0.3841
58.799999999993474,122.7811,0.3840
58.899999999993476,122.8195,0.3840
58.99999999999348,122.8579,0.3840
59.09999999999348,122.8963,0.3840
59.19999999999348,122.9347,0.3840
59.29999999999348,122.9731,0.3840
59.39999999999348,123.0115,0.3840
59.499999999993484,123.0499,0.3840
59.599999999993486,123.0883,0.3839
59.69999999999349,123.1267,0.3839
59.79999999999349,123.1651,0.3839
59.89999999999349,123.2035,0.3839
59.99999999999349,123.2419,0.3839
60.09999999999349,123.2803,0.3839
60.199999999993494,123.3187,0.3839
60.299999999993496,123.3571,0.3839
60.3999999999935,123.3955,0.3839
60.4999999999935,123.4338,0.3838
60.5999999999935,123.4722,0.3838
60.6999999999935,123.5106,0.3838
60.7999999999935,123.5490,0.3838
60.899999999993504,123.5874,0.3838
60.999999999993506,123.6257,0.3838
61.09999999999351,123.6641,0.3838
61.19999999999351,123.7025,0.3838
61.29999999999351,123.7409,0.3837
61.39999999999351,123.7792,0.3837
61.49999999999351,123.8176,0.3837
61.599999999993514,123.8560,0.3837
61.699999999993516,123.8944,0.3837
61.79999999999352,123.9327,0.3837
61.89999999999352,123.9711,0.3837
61.99999999999352,124.0095,0.3837
62.09999999999352,124.0478,0.3837
62.19999999999352,124.0862,0.3836
62.299999999993524,124.1246,0.3836
62.399999999993526,124.1629,0.3836
62.49999999999353,124.2013,0.3836
62.59999999999353,124.2396,0.3836
62.69999999999353,124.2780,0.3836
62.79999999999353,124.3164,0.3836
62.89999999999353,124.3547,0.3836
62.999999999993534,124.3931,0.3836
63.099999999993535,124.4314,0.3835
63.19999999999354,124.4698,0.3835
63.29999999999354,124.5081,0.3835
63.39999999999354,124.5465,0.3835
63.49999999999354,124.5848,0.3835
63.59999999999354,124.6232,0.3835
63.699999999993544,124.6615,0.3835
63.799999999993545,124.6999,0.3835
63.89999999999355,124.7382,0.3834
63.99999999999355,124.7766,0.3834
64.09999999999354,124.8149,0.3834
64.19999999999354,124.8533,0.3834
64.29999999999353,124.8916,0.3834
64.39999999999353,124.9299,0.3834
64.49999999999352,124.9683,0.3834
64.59999999999351,125.0066,0.3834
64.69999999999351,125.0450,0.3834
64.7999999999935,125.0833,0.3833
64.8999999999935,125.1216,0.3833
64.99999999999349,125.1600,0.3833
65.09999999999349,125.1983,0.3833
65.19999999999348,125.2366,0.3833
65.29999999999347,125.2749,0.3833
65.39999999999347,125.3133,0.3833
65.49999999999346,125.3516,0.3833
65.59999999999346,125.3899,0.3833
65.69999999999345,125.4283,0.3832
65.79999999999345,125.4666,0.3832
65.89999999999344,125.5049,0.3832
65.99999999999343,125.5432,0.3832
66.09999999999343,125.5815,0.3832
66.19999999999342,125.6199,0.3832
66.29999999999342,125.6582,0.3832
66.39999999999341,125.6965,0.3832
66.4999999999934,125.7348,0.3831
66.5999999999934,125.7731,0.3831
66.6999999999934,125.8114,0.3831
66.79999999999339,125.8497,0.3831
66.89999999999338,125.8881,0.3831
66.99999999999338,125.9264,0.3831
67.09999999999337,125.9647,0.3831
67.19999999999337,126.0030,0.3831
67.29999999999336,126.0413,0.3831
67.39999999999336,126.0796,0.3830
67.49999999999335,126.1179,0.3830
67.59999999999334,126.1562,0.3830
67.69999999999334,126.1945,0.3830
67.79999999999333,126.2328,0.3830
67.89999999999333,126.2711,0.3830
67.99999999999332,126.3094,0.3830
68.09999999999332,126.3477,0.3830
68.19999999999331,126.3860,0.3830
68.2999999999933,126.4243,0.3829
68.3999999999933,126.4626,0.3829
68.49999999999329,126.5009,0.3829
68.59999999999329,126.5392,0.3829
68.69999999999328,126.5775,0.3829
68.79999999999328,126.6157,0.3829
68.89999999999327,126.6540,0.3829
68.99999999999326,126.6923,0.3829
69.09999999999326,126.7306,0.3828
69.19999999999325,126.7689,0.3828
69.29999999999325,126.8072,0.3828
69.39999999999324,126.8455,0.3828
69.49999999999324,126.8837,0.3828
69.59999999999323,126.9220,0.3828
69.69999999999322,126.9603,0.3828
69.79999999999322,126.9986,0.3828
69.89999999999321,127.0368,0.3828
69.99999999999321,127.0751,0.3827
70.0999999999932,127.1134,0.3827
70.1999999999932,127.1517,0.3827
70.29999999999319,127.1899,0.3827
70.39999999999318,127.2282,0.3827
70.49999999999318,127.2665,0.3827
70.59999999999317,127.3048,0.3827
70.69999999999317,127.3430,0.3827
70.79999999999316,127.3813,0.3827
70.89999999999316,127.4195,0.3826
70.99999999999315,127.4578,0.3826
71.09999999999314,127.4961,0.3826
71.19999999999314,127.5343,0.3826
71.29999999999313,127.5726,0.3826
71.39999999999313,127.6109,0.3826
71.49999999999312,127.6491,0.3826
71.59999999999312,127.6874,0.3826
71.69999999999311,127.7256,0.3825
71.7999999999931,127.7639,0.3825
71.8999999999931,127.8021,0.3825
71.9999999999931,127.8404,0.3825
72.09999999999309,127.8786,0.3825
72.19999999999308,127.9169,0.3825
72.29999999999308,127.9551,0.3825
72.39999999999307,127.9934,0.3825
72.49999999999307,128.0316,0.3825
72.59999999999306,128.0699,0.3824
72.69999999999305,128.1081,0.3824
72.79999999999305,128.1464,0.3824
72.89999999999304,128.1846,0.3824
72.99999999999304,128.2228,0.3824
73.09999999999303,128.2611,0.3824
73.19999999999303,128.2993,0.3824
73.29999999999302,128.3376,0.3824
73.39999999999301,128.3758,0.3824
73.49999999999301,128.4140,0.3823
73.599999999993,128.4523,0.3823
73.699999999993,128.4905,0.3823
73.79999999999299,128.5287,0.3823
73.89999999999299,128.5670,0.3823
73.99999999999298,128.6052,0.3823
74.09999999999297,128.6434,0.3823
74.19999999999297,128.6816,0.3823
74.29999999999296,128.7199,0.3822
74.39999999999296,128.7581,0.3822
74.49999999999295,128.7963,0.3822
74.59999999999295,128.8345,0.3822
74.69999999999294,128.8728,0.3822
74.79999999999293,128.9110,0.3822
74.89999999999293,128.9492,0.3822
74.99999999999292,128.9874,0.3822
75.09999999999292,129.0256,0.3822
75.19999999999291,129.0638,0.3821
75.2999999999929,129.1021,0.3821
75.3999999999929,129.1403,0.3821
75.4999999999929,129.1785,0.3821
75.59999999999289,129.2167,0.3821
75.69999999999288,129.2549,0.3821
75.79999999999288,129.2931,0.3821
75.89999999999287,129.3313,0.3821
75.99999999999287,129.3695,0.3821
76.09999999999286,129.4077,0.3820
76.19999999999285,129.4459,0.3820
76.29999999999285,129.4841,0.3820
76.39999999999284,129.5223,0.3820
76.49999999999284,129.5605,0.3820
76.59999999999283,129.5987,0.3820
76.69999999999283,129.6369,0.3820
76.79999999999282,129.6751,0.3820
76.89999999999281,129.7133,0.3819
76.99999999999281,129.7515,0.3819
77.0999999999928,129.7897,0.3819
77.1999999999928,129.8279,0.3819
77.29999999999279,129.8661,0.3819
77.39999999999279,129.9043,0.3819
77.49999999999278,129.9425,0.3819
77.59999999999278,129.9807,0.3819
77.69999999999277,130.0188,0.3819
77.79999999999276,130.0570,0.3818
77.89999999999276,130.0952,0.3818
77.99999999999275,130.1334,0.3818
78.09999999999275,130.1716,0.3818
78.19999999999274,130.2098,0.3818
78.29999999999274,130.2479,0.3818
78.39999999999273,130.2861,0.3818
78.49999999999272,130.3243,0.3818
78.59999999999272,130.3625,0.3818
78.69999999999271,130.4006,0.3817
78.7999999999927,130.4388,0.3817
78.8999999999927,130.4770,0.3817
78.9999999999927,130.5152,0.3817
79.09999999999269,130.5533,0.3817
79.19999999999268,130.5915,0.3817
79.29999999999268,130.6297,0.3817
79.39999999999267,130.6678,0.3817
79.49999999999267,130.7060,0.3816
79.59999999999266,130.7442,0.3816
79.69999999999266,130.7823,0.3816
79.79999999999265,130.8205,0.3816
79.89999999999264,130.8586,0.3816
79.99999999999264,130.8968,0.3816
80.09999999999263,130.9350,0.3816
80.19999999999263,130.9731,0.3816
80.29999999999262,131.0113,0.3816
80.39999999999262,131.0494,0.3815
80.49999999999261,131.0876,0.3815
80.5999999999926,131.1257,0.3815
80.6999999999926,131.1639,0.3815
80.7999999999926,131.2020,0.3815
80.89999999999259,131.2402,0.3815
80.99999999999258,131.2783,0.3815
81.09999999999258,131.3165,0.3815
81.19999999999257,131.3546,0.3815
81.29999999999256,131.3928,0.3814
81.39999999999256,131.4309,0.3814
81.49999999999255,131.4691,0.3814
81.59999999999255,131.5072,0.3814
81.69999999999254,131.5453,0.3814
81.79999999999254,131.5835,0.3814
81.89999999999253,131.6216,0.3814
81.99999999999253,131.6597,0.3814
82.09999999999252,131.6979,0.3813
82.19999999999251,131.7360,0.3813
82.29999999999251,131.7742,0.3813
82.3999999999925,131.8123,0.3813
82.4999999999925,131.8504,0.3813
82.59999999999249,131.8885,0.3813
82.69999999999249,131.9267,0.3813
82.79999999999248,131.9648,0.3813
82.89999999999247,132.0029,0.3813
82.99999999999247,132.0411,0.3812
83.09999999999246,132.0792,0.3812
83.19999999999246,132.1173,0.3812
83.29999999999245,132.1554,0.3812
83.39999999999245,132.1935,0.3812
83.49999999999244,132.2317,0.3812
83.59999999999243,132.2698,0.3812
83.69999999999243,132.3079,0.3812
